,index,id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,categories,rating,location,coordinates,photos,price,transactions,hours,messaging,error,special_hours
10,10,WA6coAKLoKnMWMKYKOibLQ,city-suites-hotel-chicago-chicago,City Suites Hotel Chicago,https://s3-media3.fl.yelpcdn.com/bphoto/Gd4rIImgXUQ-oiK3dX_kaw/o.jpg,True,False,https://www.yelp.com/biz/city-suites-hotel-chicago-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,17734043400.0,(773) 404-3400,96.0,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.5,"{'address1': '933 W Belmont Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60657', 'country': 'US', 'state': 'IL', 'display_address': ['933 W Belmont Ave', 'Chicago, IL 60657'], 'cross_streets': 'Clark St & Wilton Ave'}","{'latitude': 41.93964, 'longitude': -87.65292}","['https://s3-media3.fl.yelpcdn.com/bphoto/Gd4rIImgXUQ-oiK3dX_kaw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/cwaX09DsD9fTdC3Uci8pAw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/5JSiRCf7V7-5DRzoDXMuSw/o.jpg']",$$,[],"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'url': 'https://www.yelp.com/raq/WA6coAKLoKnMWMKYKOibLQ?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ#popup%3Araq', 'use_case_text': 'Request Information'}",,
11,11,DWRJ-OU-t1Gi1hebNBKMHA,travelodge-by-wyndham-downtown-chicago-chicago,Travelodge by Wyndham Downtown Chicago,https://s3-media2.fl.yelpcdn.com/bphoto/7lvQYxWdlZ8MxDEqTgQIHQ/o.jpg,True,False,https://www.yelp.com/biz/travelodge-by-wyndham-downtown-chicago-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,18007606483.0,(800) 760-6483,135.0,"[{'alias': 'hotels', 'title': 'Hotels'}]",2.5,"{'address1': '65 East Harrison Street', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60605', 'country': 'US', 'state': 'IL', 'display_address': ['65 East Harrison Street', 'Chicago, IL 60605'], 'cross_streets': 'Federal St & Holden Ct'}","{'latitude': 41.87425, 'longitude': -87.62548}","['https://s3-media2.fl.yelpcdn.com/bphoto/7lvQYxWdlZ8MxDEqTgQIHQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/yvTvC7l3huR5kJA3u6kaTw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/kIpOuFjhGwPisVbpmFrQKA/o.jpg']",$$,[],,,,
12,13,SfRCNiCTPfGwzHEM_hCVZQ,hilton-garden-inn-chicago-downtown-magnificent-mile-chicago-3,Hilton Garden Inn Chicago Downtown/Magnificent Mile,https://s3-media2.fl.yelpcdn.com/bphoto/ReZMhAJXbOc8hXODhaByhQ/o.jpg,True,False,https://www.yelp.com/biz/hilton-garden-inn-chicago-downtown-magnificent-mile-chicago-3?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,13125950000.0,(312) 595-0000,163.0,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.5,"{'address1': '10 E Grand Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60611', 'country': 'US', 'state': 'IL', 'display_address': ['10 E Grand Ave', 'Chicago, IL 60611'], 'cross_streets': 'Wabash Ave & State St'}","{'latitude': 41.8919352248255, 'longitude': -87.6275700330734}","['https://s3-media2.fl.yelpcdn.com/bphoto/ReZMhAJXbOc8hXODhaByhQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/MsO_yXiPHMa6z_Ia3SZ9lg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/-9znQaH8DeJYVFwDcIW8yw/o.jpg']",$$,[],"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,,
13,14,Y4wBzuFAMwJM2WymFEdmag,chicago-south-loop-hotel-chicago-3,Chicago South Loop Hotel,https://s3-media3.fl.yelpcdn.com/bphoto/OIM6-y1npz_9-AcuuD9zTA/o.jpg,True,False,https://www.yelp.com/biz/chicago-south-loop-hotel-chicago-3?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,13122257000.0,(312) 225-7000,215.0,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.0,"{'address1': '11 W 26th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60616', 'country': 'US', 'state': 'IL', 'display_address': ['11 W 26th St', 'Chicago, IL 60616'], 'cross_streets': 'Dearborn St & State St'}","{'latitude': 41.8453422036375, 'longitude': -87.6275238488297}","['https://s3-media3.fl.yelpcdn.com/bphoto/OIM6-y1npz_9-AcuuD9zTA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/eeKqrvsHVzJumYFMe3lZ-Q/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/VeuU-OGGJP3X5HBBdXTgsQ/o.jpg']",$$,[],"[{'open': [{'is_overnight': False, 'start': '0000', 'end': '2359', 'day': 0}, {'is_overnight': False, 'start': '0000', 'end': '2359', 'day': 1}, {'is_overnight': False, 'start': '0000', 'end': '2359', 'day': 2}, {'is_overnight': False, 'start': '0000', 'end': '2359', 'day': 3}, {'is_overnight': False, 'start': '0000', 'end': '2359', 'day': 4}, {'is_overnight': False, 'start': '0000', 'end': '2359', 'day': 5}, {'is_overnight': False, 'start': '0000', 'end': '2359', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,,
14,15,gAZVMESj-7Va8zntfZCvNQ,wheeler-mansion-hotel-chicago,Wheeler Mansion Hotel,https://s3-media2.fl.yelpcdn.com/bphoto/jHeRkJXwxHoBiE01YLHCww/o.jpg,True,False,https://www.yelp.com/biz/wheeler-mansion-hotel-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,13129452020.0,(312) 945-2020,23.0,"[{'alias': 'hotels', 'title': 'Hotels'}]",2.5,"{'address1': '2020 S Calumet Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60616', 'country': 'US', 'state': 'IL', 'display_address': ['2020 S Calumet Ave', 'Chicago, IL 60616'], 'cross_streets': 'Cullerton St & 21st St'}","{'latitude': 41.85492, 'longitude': -87.61954}","['https://s3-media2.fl.yelpcdn.com/bphoto/jHeRkJXwxHoBiE01YLHCww/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/-wDQOfm31MKX7jITKIfMIg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/ST0fz_pZHQXLn1K8MgcgQg/o.jpg']",$$$,[],"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '1700', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'url': 'https://www.yelp.com/raq/gAZVMESj-7Va8zntfZCvNQ?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ#popup%3Araq', 'use_case_text': 'Request Information'}",,
15,16,qmF64R44N-4gOHqze10TXg,embassy-suites-by-hilton-chicago-downtown-magnificent-mile-chicago,Embassy Suites by Hilton Chicago Downtown Magnificent Mile,https://s3-media2.fl.yelpcdn.com/bphoto/yTy-8UlioOxvWYr3Q4abFg/o.jpg,True,False,https://www.yelp.com/biz/embassy-suites-by-hilton-chicago-downtown-magnificent-mile-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,13128365900.0,(312) 836-5900,249.0,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.5,"{'address1': '511 N Columbus Dr', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60611', 'country': 'US', 'state': 'IL', 'display_address': ['511 N Columbus Dr', 'Chicago, IL 60611'], 'cross_streets': ''}","{'latitude': 41.891406, 'longitude': -87.6199634}","['https://s3-media2.fl.yelpcdn.com/bphoto/yTy-8UlioOxvWYr3Q4abFg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/twKVL2aaIhmYpekJWSedTg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/z7K7GZ4HNPJG5Uc4Kle-dw/o.jpg']",$$,[],"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,,
16,17,Zxjq-Rrv0VVdD3vktiDIkw,hampton-inn-and-suites-chicago-downtown-chicago,Hampton Inn & Suites Chicago-Downtown,https://s3-media1.fl.yelpcdn.com/bphoto/qgXhBkwVQTK-cpokeLnI1w/o.jpg,True,False,https://www.yelp.com/biz/hampton-inn-and-suites-chicago-downtown-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,13128320330.0,(312) 832-0330,136.0,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.5,"{'address1': '33 W Illinois', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60654', 'country': 'US', 'state': 'IL', 'display_address': ['33 W Illinois', 'Chicago, IL 60654'], 'cross_streets': ''}","{'latitude': 41.8906813, 'longitude': -87.6292994}","['https://s3-media1.fl.yelpcdn.com/bphoto/qgXhBkwVQTK-cpokeLnI1w/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/X1AAWPydnPnkqZfhL54mWg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/Iihdyb9DDlbURIj6dfjH-g/o.jpg']",$$,[],"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,,
17,18,S_wqr0_GkrNOvgVVgp7__w,public-chicago-chicago,PUBLIC Chicago,https://s3-media4.fl.yelpcdn.com/bphoto/cpLfRa7SohzW56xEI6lj-g/o.jpg,True,True,https://www.yelp.com/biz/public-chicago-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,13127873700.0,(312) 787-3700,256.0,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.5,"{'address1': '1301 N State Pkwy', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60610', 'country': 'US', 'state': 'IL', 'display_address': ['1301 N State Pkwy', 'Chicago, IL 60610'], 'cross_streets': 'Banks St & Goethe St'}","{'latitude': 41.905846, 'longitude': -87.628719}","['https://s3-media4.fl.yelpcdn.com/bphoto/cpLfRa7SohzW56xEI6lj-g/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/LCDnNQFh2KijrqwOMHJx9Q/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/qBCFSKgNC-4sMgji1kwm6Q/o.jpg']",$$$,[],"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,,
18,19,ia27sl8koyz1K3sX8kT5ig,doubletree-by-hilton-hotel-chicago-magnificent-mile-chicago,DoubleTree by Hilton Hotel Chicago - Magnificent Mile,https://s3-media2.fl.yelpcdn.com/bphoto/j3yTPqYrms6I8ZVsfJRd-w/o.jpg,True,False,https://www.yelp.com/biz/doubletree-by-hilton-hotel-chicago-magnificent-mile-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,13127876100.0,(312) 787-6100,334.0,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.0,"{'address1': '300 E Ohio St', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60611', 'country': 'US', 'state': 'IL', 'display_address': ['300 E Ohio St', 'Chicago, IL 60611'], 'cross_streets': 'Fairbanks Ct & Mc Clurg Ct'}","{'latitude': 41.89286, 'longitude': -87.619853}","['https://s3-media2.fl.yelpcdn.com/bphoto/j3yTPqYrms6I8ZVsfJRd-w/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/TJCcvIk6RNAtWTe3dpMlYg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/6mmYCSfdJY4n7lK5iepiMw/o.jpg']",$$,[],"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,,
19,20,T_9IQ4nXSacMzrynX3pWJA,courtyard-by-marriott-chicago-downtown-magnificent-mile-chicago,Courtyard by Marriott Chicago Downtown/Magnificent Mile,https://s3-media1.fl.yelpcdn.com/bphoto/jjRamcUQqMZmuYjOrVpyeQ/o.jpg,True,False,https://www.yelp.com/biz/courtyard-by-marriott-chicago-downtown-magnificent-mile-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,13125730800.0,(312) 573-0800,157.0,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,"{'address1': '165 East Ontario St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60611', 'country': 'US', 'state': 'IL', 'display_address': ['165 East Ontario St', 'Chicago, IL 60611'], 'cross_streets': 'Fairbanks Ct & Mc Clurg Ct'}","{'latitude': 41.89321, 'longitude': -87.6231397}","['https://s3-media1.fl.yelpcdn.com/bphoto/jjRamcUQqMZmuYjOrVpyeQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/HUBF2MzgTh0_3-Jh3gMedA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/MBpxWuPTWWzbJdAULRA5pA/o.jpg']",$$,[],"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,,
20,21,Ut6mvxVP5eN-Kiu7KaLrlg,the-westin-michigan-avenue-chicago-chicago,The Westin Michigan Avenue Chicago,https://s3-media3.fl.yelpcdn.com/bphoto/attYVhzgWIoYOe03WD2pkQ/o.jpg,True,False,https://www.yelp.com/biz/the-westin-michigan-avenue-chicago-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,13129437200.0,(312) 943-7200,307.0,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.0,"{'address1': '909 North Michigan Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60611', 'country': 'US', 'state': 'IL', 'display_address': ['909 North Michigan Ave', 'Chicago, IL 60611'], 'cross_streets': 'Walton St & Delaware Pl'}","{'latitude': 41.899301, 'longitude': -87.623456}","['https://s3-media3.fl.yelpcdn.com/bphoto/attYVhzgWIoYOe03WD2pkQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/8dH_hpEQ1E3_cExiyOFlEg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/G0ebZzXK2GRjwh9p7EKbrw/o.jpg']",$$$$,[],"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,,
21,22,RTbDvRlBaKyim0MJOzEkPQ,silversmith-hotel-chicago-downtown-chicago,Silversmith Hotel Chicago Downtown,https://s3-media3.fl.yelpcdn.com/bphoto/jb4rOKgECEP_SJE7BiYavQ/o.jpg,True,False,https://www.yelp.com/biz/silversmith-hotel-chicago-downtown-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,13123727696.0,(312) 372-7696,263.0,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,"{'address1': '10 S Wabash Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60603', 'country': 'US', 'state': 'IL', 'display_address': ['10 S Wabash Ave', 'Chicago, IL 60603'], 'cross_streets': ''}","{'latitude': 41.88164, 'longitude': -87.62671}","['https://s3-media3.fl.yelpcdn.com/bphoto/jb4rOKgECEP_SJE7BiYavQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/ooVUk9xQEj_xhhTBBQ8klA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/Pi5tXX3tNxc9zrVD4luqVg/o.jpg']",$$,[],"[{'open': [{'is_overnight': False, 'start': '0000', 'end': '2359', 'day': 0}, {'is_overnight': False, 'start': '0000', 'end': '2359', 'day': 1}, {'is_overnight': False, 'start': '0000', 'end': '2359', 'day': 2}, {'is_overnight': False, 'start': '0000', 'end': '2359', 'day': 3}, {'is_overnight': False, 'start': '0000', 'end': '2359', 'day': 4}, {'is_overnight': False, 'start': '0000', 'end': '2359', 'day': 5}, {'is_overnight': False, 'start': '0000', 'end': '2359', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,,
22,23,ojCaK0Z7nSMB8gPGbyjzAw,staypineapple-an-iconic-hotel-the-loop-chicago,"Staypineapple, An Iconic Hotel, The Loop",https://s3-media3.fl.yelpcdn.com/bphoto/cf4jVNKBciRsPSikoR_zOQ/o.jpg,True,False,https://www.yelp.com/biz/staypineapple-an-iconic-hotel-the-loop-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,13129407997.0,(312) 940-7997,203.0,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.5,"{'address1': '1 W Washington St', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60602', 'country': 'US', 'state': 'IL', 'display_address': ['1 W Washington St', 'Chicago, IL 60602'], 'cross_streets': 'Holden Ct & Dearborn St'}","{'latitude': 41.88304, 'longitude': -87.62826}","['https://s3-media3.fl.yelpcdn.com/bphoto/cf4jVNKBciRsPSikoR_zOQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/1eRWXtwrG7ZwHKP-SRUyGg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/ivpiEJscNsTtcRf2JIL1DQ/o.jpg']",$$$,[],"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,,
23,24,Yc5wFFyMhyYsxI2Z4bhkng,red-roof-inn-chicago-downtown-magnificent-mile-chicago,Red Roof Inn Chicago Downtown - Magnificent Mile,https://s3-media3.fl.yelpcdn.com/bphoto/1xNFQ3xF9WnQcGNl8awr7w/o.jpg,True,True,https://www.yelp.com/biz/red-roof-inn-chicago-downtown-magnificent-mile-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,13127873580.0,(312) 787-3580,129.0,"[{'alias': 'hotels', 'title': 'Hotels'}]",2.0,"{'address1': '162 E Ontario St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60611', 'country': 'US', 'state': 'IL', 'display_address': ['162 E Ontario St', 'Chicago, IL 60611'], 'cross_streets': 'Fairbanks Ct & Mc Clurg Ct'}","{'latitude': 41.8935966491699, 'longitude': -87.6229400634766}","['https://s3-media3.fl.yelpcdn.com/bphoto/1xNFQ3xF9WnQcGNl8awr7w/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/9ndeRXluSONf6tOTQxkiHQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/Feu1eYZLnZn85DDXid95gg/o.jpg']",$$,[],"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,,
24,25,HwJkHmF__Y2VApOA31GqQw,amalfi-hotel-chicago-chicago-3,Amalfi Hotel Chicago,https://s3-media4.fl.yelpcdn.com/bphoto/IeExHU0GRxiAYp7HAx4fPw/o.jpg,True,True,https://www.yelp.com/biz/amalfi-hotel-chicago-chicago-3?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,13123959000.0,(312) 395-9000,126.0,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.0,"{'address1': '20 W Kinzie St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60654', 'country': 'US', 'state': 'IL', 'display_address': ['20 W Kinzie St', 'Chicago, IL 60654'], 'cross_streets': ''}","{'latitude': 41.8894882202148, 'longitude': -87.6289215087891}","['https://s3-media4.fl.yelpcdn.com/bphoto/IeExHU0GRxiAYp7HAx4fPw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/jDU2S6kXzhwqSVHQDadjZQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/QhSAu3H3HSM-fvppUOUWJg/o.jpg']",$$,[],,,,
